BehaviorSpace results (NetLogo 6.1.1),,,,,,,,,,,,,
Simulation.nlogo,,,,,,,,,,,,,
Basic_100_people_End,,,,,,,,,,,,,
04/29/2020 12:18:45:896 -0300,,,,,,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,,,,,,
-16,16,-16,16,,,,,,,,,,
[run number],beta-gov,sigma,pop-size,layout-type,graphics?,test?,debug?,nw-type,[step],count people with [social-distancing?],count people with [not social-distancing?],mean [opinion] of people,standard-deviation [opinion] of people
2655,0.5,1,100,random,FALSE,FALSE,FALSE,barabasi-albert,997,9,91,0.089805049,0.191341628
2656,0.5,1,100,random,FALSE,FALSE,FALSE,barabasi-albert,1134,5,95,0.054397105,0.095709397
2657,0.5,1,100,random,FALSE,FALSE,FALSE,barabasi-albert,1107,6,94,0.05365816,0.096346745
2654,0.5,1,100,random,FALSE,FALSE,FALSE,barabasi-albert,1450,11,89,0.067350337,0.139529887
2658,0.5,1,100,random,FALSE,FALSE,FALSE,barabasi-albert,1128,9,91,0.072680148,0.14396078
2659,0.5,1,100,random,FALSE,FALSE,FALSE,barabasi-albert,1100,7,93,0.061681118,0.132798318
2660,0.5,1,100,random,FALSE,FALSE,FALSE,barabasi-albert,1104,5,95,0.05578893,0.100705997
2661,0.5,1,100,random,FALSE,FALSE,FALSE,barabasi-albert,1466,5,95,0.051200263,0.095182723
2662,0.5,1,100,random,FALSE,FALSE,FALSE,barabasi-albert,1106,2,98,0.042397725,0.006304613
2663,0.5,1,100,random,FALSE,FALSE,FALSE,barabasi-albert,1085,4,96,0.054006864,0.096616989
2664,0.5,1,100,random,FALSE,FALSE,FALSE,barabasi-albert,1029,6,94,0.077244971,0.146948802
2668,0.5,1,100,random,FALSE,FALSE,FALSE,barabasi-albert,979,15,85,0.120075826,0.193411601
2666,0.5,1,100,random,FALSE,FALSE,FALSE,barabasi-albert,1027,6,94,0.06412487,0.135722254
2665,0.5,1,100,random,FALSE,FALSE,FALSE,barabasi-albert,1104,8,92,0.065516339,0.134832586
2667,0.5,1,100,random,FALSE,FALSE,FALSE,barabasi-albert,1203,10,90,0.042523649,0.004530396
2669,0.5,1,100,random,FALSE,FALSE,FALSE,barabasi-albert,1123,5,95,0.073390191,0.16209376
2670,0.5,1,100,random,FALSE,FALSE,FALSE,barabasi-albert,1157,7,93,0.042577908,0.005822109
2671,0.5,1,100,random,FALSE,FALSE,FALSE,barabasi-albert,1110,9,91,0.055742984,0.099793215
2673,0.5,1,100,random,FALSE,FALSE,FALSE,barabasi-albert,1121,4,96,0.042679593,0.005516733
2674,0.5,1,100,random,FALSE,FALSE,FALSE,barabasi-albert,1247,2,98,0.042967709,0.004674558
2676,0.5,1,100,random,FALSE,FALSE,FALSE,barabasi-albert,1057,9,91,0.082116067,0.170658486
2675,0.5,1,100,random,FALSE,FALSE,FALSE,barabasi-albert,1363,4,96,0.051910873,0.095115394
2672,0.5,1,100,random,FALSE,FALSE,FALSE,barabasi-albert,1755,5,95,0.051343955,0.096200427
2677,0.5,1,100,random,FALSE,FALSE,FALSE,barabasi-albert,1124,3,97,0.043266127,0.002794885
2678,0.5,1,100,random,FALSE,FALSE,FALSE,barabasi-albert,1153,8,92,0.06492174,0.134209864
2679,0.5,1,100,random,FALSE,FALSE,FALSE,barabasi-albert,1070,11,89,0.091658676,0.155276925
2680,0.5,1,100,random,FALSE,FALSE,FALSE,barabasi-albert,1127,4,96,0.054549069,0.095971342
2681,0.5,1,100,random,FALSE,FALSE,FALSE,barabasi-albert,1127,5,95,0.042500886,0.006398124
2682,0.5,1,100,random,FALSE,FALSE,FALSE,barabasi-albert,1120,11,89,0.062686637,0.134561667
2683,0.5,1,100,random,FALSE,FALSE,FALSE,barabasi-albert,1099,4,96,0.042532962,0.00533009
2684,0.5,1,100,random,FALSE,FALSE,FALSE,barabasi-albert,1532,5,95,0.040458741,0.007583914
2685,0.5,1,100,random,FALSE,FALSE,FALSE,barabasi-albert,1420,6,94,0.051546547,0.09430023
2686,0.5,1,100,random,FALSE,FALSE,FALSE,barabasi-albert,1339,13,87,0.086997616,0.174333854
2689,0.5,1,100,random,FALSE,FALSE,FALSE,barabasi-albert,1105,5,95,0.04196882,0.006419692
2690,0.5,1,100,random,FALSE,FALSE,FALSE,barabasi-albert,1103,3,97,0.053797166,0.095059393
2691,0.5,1,100,random,FALSE,FALSE,FALSE,barabasi-albert,1083,4,96,0.05697426,0.102947486
2687,0.5,1,100,random,FALSE,FALSE,FALSE,barabasi-albert,1622,5,95,0.049641824,0.095664877
2688,0.5,1,100,random,FALSE,FALSE,FALSE,barabasi-albert,1415,8,92,0.055159371,0.10217079
2693,0.5,1,100,random,FALSE,FALSE,FALSE,barabasi-albert,1104,9,91,0.062853674,0.133270513
2694,0.5,1,100,random,FALSE,FALSE,FALSE,barabasi-albert,1098,5,95,0.066186475,0.135184667
2697,0.5,1,100,random,FALSE,FALSE,FALSE,barabasi-albert,1065,7,93,0.055592497,0.098187638
2695,0.5,1,100,random,FALSE,FALSE,FALSE,barabasi-albert,1115,10,90,0.075055615,0.16276561
2692,0.5,1,100,random,FALSE,FALSE,FALSE,barabasi-albert,1435,11,89,0.049863435,0.094488731
2699,0.5,1,100,random,FALSE,FALSE,FALSE,barabasi-albert,1129,7,93,0.043103319,0.003965028
2696,0.5,1,100,random,FALSE,FALSE,FALSE,barabasi-albert,1296,5,95,0.054828149,0.09885922
2698,0.5,1,100,random,FALSE,FALSE,FALSE,barabasi-albert,1178,6,94,0.042658632,0.005155125
2700,0.5,1,100,random,FALSE,FALSE,FALSE,barabasi-albert,1113,7,93,0.05192851,0.09526547
2701,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1024,6,94,0.081655834,0.163277477
2703,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,998,9,91,0.067213347,0.134189359
2704,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1158,7,93,0.056378224,0.096805802
2705,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1132,7,93,0.068151816,0.134652642
2702,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1337,6,94,0.05529608,0.095648849
2706,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1147,10,90,0.09819538,0.188021664
2707,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1522,5,95,0.051469585,0.096365503
2708,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1293,8,92,0.067234574,0.135250309
2709,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1148,4,96,0.042543219,0.005280479
2710,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1105,7,93,0.042190575,0.006830337
2711,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1028,9,91,0.080719677,0.164665512
2712,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1075,8,92,0.042344727,0.006128935
2714,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1287,9,91,0.080821068,0.162515785
2715,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1094,3,97,0.055005562,0.095241718
2716,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1002,11,89,0.081734348,0.163223276
2713,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1662,3,97,0.053464235,0.096336338
2717,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1067,8,92,0.05615247,0.097060078
2718,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1270,5,95,0.042459882,0.005381254
2719,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1215,8,92,0.066495252,0.133850506
2720,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1109,5,95,0.05535657,0.096267221
2722,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,999,3,97,0.06802,0.135297874
2721,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1353,3,97,0.04225066,0.005074816
2723,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1244,2,98,0.042470224,0.00541873
2725,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1151,9,91,0.069731185,0.135333793
2724,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1398,2,98,0.053758891,0.096564484
2728,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,972,5,95,0.080612039,0.163832868
2727,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1154,9,91,0.053725352,0.095555974
2726,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1580,5,95,0.053326323,0.096773841
2730,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1064,11,89,0.069264388,0.134476837
2729,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1333,7,93,0.042254231,0.005377694
2733,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1108,6,94,0.054513455,0.095522246
2734,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1067,7,93,0.098327352,0.207009997
2732,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1225,5,95,0.092385416,0.187405614
2731,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1416,6,94,0.055115688,0.097148087
2735,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1019,10,90,0.081437598,0.162728121
2736,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1114,5,95,0.042532559,0.005490448
2738,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1180,8,92,0.055461724,0.095754215
2737,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1285,5,95,0.067423056,0.135571556
2739,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1057,5,95,0.054856939,0.095194947
2741,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1140,5,95,0.055131504,0.095286185
2742,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1127,2,98,0.042297275,0.006311792
2740,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1247,5,95,0.05435523,0.095947816
2743,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1333,6,94,0.081300932,0.16437555
2744,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1146,5,95,0.065414393,0.134687465
2745,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1059,9,91,0.094200402,0.186891178
2746,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1074,7,93,0.106007834,0.205564999
2749,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1128,4,96,0.042402694,0.00595695
2747,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1354,2,98,0.055244209,0.096313229
2750,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1167,3,97,0.056556912,0.09614276
2751,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1038,3,97,0.06557692,0.135042381
2748,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1436,2,98,0.041109211,0.005711314
2752,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1045,6,94,0.068532339,0.134626192
2753,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1081,4,96,0.055749912,0.096323863
2754,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1330,2,98,0.041613706,0.007282365
2756,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1106,6,94,0.042672856,0.005597685
2755,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1153,7,93,0.043042544,0.0042178
2758,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1085,5,95,0.042502224,0.004491794
2759,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1141,5,95,0.056222948,0.095413592
2760,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1132,7,93,0.056723041,0.098667435
2757,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1455,5,95,0.04180142,0.00600009
2761,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1172,6,94,0.067055264,0.134487931
2762,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1221,4,96,0.054807086,0.096794878
2763,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1207,4,96,0.04197633,0.007121522
2764,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1210,3,97,0.042513609,0.005359119
2765,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1154,8,92,0.055903216,0.09656617
2766,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1080,7,93,0.068317291,0.133282539
2767,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1075,8,92,0.055739972,0.095980015
2768,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1151,1,99,0.042602081,0.005093388
2769,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1265,3,97,0.042567654,0.005115887
2770,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1130,4,96,0.056529002,0.096699575
2773,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1028,5,95,0.0808909,0.16508359
2771,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1232,4,96,0.042737741,0.0043357
2775,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1093,10,90,0.067206357,0.135097343
2774,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1259,5,95,0.053922802,0.096254096
2776,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1113,3,97,0.042568896,0.00576781
2772,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1594,5,95,0.040844684,0.006104669
2777,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1266,9,91,0.042198475,0.006424025
2778,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1033,7,93,0.079821859,0.16156346
2779,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1050,7,93,0.068176915,0.135044731
2780,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1145,3,97,0.042441984,0.005990257
2781,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1211,5,95,0.054643997,0.095894743
2783,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1139,4,96,0.056127439,0.097219344
2782,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1205,9,91,0.055384486,0.09514734
2784,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1070,9,91,0.055265939,0.096676884
2785,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1054,8,92,0.089404087,0.187715313
2786,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1093,7,93,0.068255455,0.13361252
2787,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1043,10,90,0.07999562,0.164082778
2788,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1051,11,89,0.09352355,0.187348723
2789,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1177,7,93,0.067700321,0.133602047
2791,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1117,10,90,0.068451906,0.135231622
2792,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1256,9,91,0.090471772,0.186804609
2790,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1479,5,95,0.040743149,0.008359969
2793,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1095,6,94,0.054267057,0.095324462
2794,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1133,4,96,0.053091163,0.094536785
2795,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1261,5,95,0.080149897,0.163144202
2796,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1088,4,96,0.042690115,0.004966982
2797,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1239,8,92,0.078491568,0.162611748
2798,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1302,7,93,0.041930796,0.006536414
2799,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1207,7,93,0.05388307,0.096190377
2800,0.5,1,100,random,FALSE,FALSE,FALSE,uniform,1114,8,92,0.04275411,0.004891776
2805,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,826,56,44,0.530913422,0.278330687
2803,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,1392,11,89,0.091062971,0.140039049
2808,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,1495,10,90,0.093412286,0.109804417
2806,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,1598,7,93,0.054437066,0.028017842
2807,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,1606,8,92,0.057450724,0.030498692
2809,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,1092,58,42,0.592567512,0.270859348
2801,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,2746,8,92,0.09255205,0.111270843
2804,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,2894,9,91,0.095643904,0.111515109
2811,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,1583,6,94,0.072616008,0.100392709
2802,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,3245,8,92,0.109989736,0.118604427
2813,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,2198,4,96,0.059354406,0.031151125
2816,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,1597,8,92,0.075087332,0.101920933
2815,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,1782,13,87,0.130513062,0.157438237
2817,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,1552,15,85,0.141713531,0.180693884
2812,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,3246,8,92,0.088469595,0.106683565
2823,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,586,68,32,0.62138581,0.258918054
2814,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,3646,6,94,0.063511487,0.036469334
2819,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,1787,6,94,0.065591349,0.098587855
2818,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,3131,5,95,0.066663385,0.040823483
2821,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,2377,10,90,0.11122459,0.145701826
2820,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,2817,9,91,0.089555583,0.106921834
2822,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,2428,9,91,0.058021465,0.034076736
2826,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,1680,13,87,0.106431871,0.144314101
2810,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,6170,17,83,0.18125565,0.175175695
2825,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,1877,5,95,0.058316742,0.031327211
2824,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,2109,4,96,0.096512352,0.114787446
2833,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,437,71,29,0.737195919,0.222978002
2827,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,1633,6,94,0.078967629,0.103359809
2831,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,1337,6,94,0.065539573,0.098507693
2832,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,1624,6,94,0.082951117,0.104281424
2830,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,1990,13,87,0.11892053,0.148216249
2829,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,2040,3,97,0.061988853,0.03682938
2834,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,2589,7,93,0.098701626,0.111961967
2835,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,2411,9,91,0.104596554,0.115740397
2837,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,1627,4,96,0.077146369,0.102828018
2840,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,1190,13,87,0.170363538,0.16992294
2828,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,3585,9,91,0.078351492,0.055152157
2836,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,2574,7,93,0.085042577,0.105734609
2844,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,784,57,43,0.546321795,0.287184012
2838,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,2218,9,91,0.073026089,0.051242575
2839,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,2527,7,93,0.05023671,0.027225707
2841,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,1753,13,87,0.112220647,0.146489675
2843,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,1787,7,93,0.089472823,0.109474708
2842,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,1857,8,92,0.091698392,0.109596265
2845,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,1802,9,91,0.084489989,0.105314675
2846,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,1880,11,89,0.062520635,0.037611491
2848,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,1612,7,93,0.094371782,0.140780027
2852,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,948,64,36,0.62863859,0.267674998
2849,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,1495,5,95,0.050765221,0.022203309
2847,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,2013,7,93,0.057436701,0.032420409
2850,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,1681,5,95,0.062169616,0.035321395
2855,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,1425,16,84,0.172124293,0.221587765
2853,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,2132,13,87,0.164265167,0.183060205
2856,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,1636,9,91,0.081106592,0.105869081
2851,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,2713,9,91,0.087473404,0.108899064
2854,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,2313,13,87,0.174921414,0.175484365
2858,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,2569,11,89,0.169418752,0.172676662
2859,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,2271,11,89,0.09818276,0.109279179
2857,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,2744,10,90,0.097037069,0.111577661
2862,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,1560,3,97,0.051848724,0.023370594
2861,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,1908,12,88,0.078342406,0.100948118
2864,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,1595,5,95,0.053438181,0.026128153
2867,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,1151,21,79,0.12087596,0.120443283
2860,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,3107,15,85,0.114468853,0.121315949
2863,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,2539,5,95,0.048977404,0.022691362
2866,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,1672,7,93,0.0748989,0.101216423
2865,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,1981,5,95,0.062954739,0.034757325
2868,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,1723,8,92,0.081127802,0.105035761
2869,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,2325,7,93,0.08599783,0.105630905
2872,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,1476,16,84,0.134499323,0.17118021
2873,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,1578,10,90,0.095275656,0.138855876
2870,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,2449,9,91,0.068192696,0.039005165
2874,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,1769,6,94,0.059840769,0.032796115
2880,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,492,64,36,0.664082107,0.243163033
2876,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,1597,9,91,0.076269548,0.101492938
2875,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,2617,4,96,0.056607407,0.032170308
2879,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,1666,8,92,0.07747596,0.104409643
2878,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,1956,8,92,0.095301152,0.137366844
2871,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,3863,5,95,0.07338927,0.04488009
2884,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,913,57,43,0.523929132,0.271496198
2877,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,3020,12,88,0.058439311,0.034444878
2881,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,2272,7,93,0.084366447,0.104932661
2887,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,929,10,90,0.165551495,0.168385513
2885,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,1337,5,95,0.064509218,0.098530144
2886,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,1559,11,89,0.092624828,0.140644826
2883,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,2741,6,94,0.056390333,0.031264203
2882,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,3006,21,79,0.177038306,0.177173065
2894,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,774,63,37,0.602206022,0.27102954
2892,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,1583,11,89,0.114491635,0.169688837
2889,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,1877,7,93,0.061039486,0.033839365
2890,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,1829,8,92,0.060794024,0.034215411
2893,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,1704,12,88,0.103202685,0.141764279
2895,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,1678,5,95,0.056428828,0.030373512
2896,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,1282,10,90,0.114478037,0.171063878
2888,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,3535,9,91,0.095967442,0.110741306
2897,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,1273,3,97,0.047920443,0.020029993
2903,0.5,5,100,random,FALSE,FALSE,FALSE,small-world,1416,60,40,0.551221001,0.320384065
2904,0.5,5,100,random,FALSE,FALSE,FALSE,small-world,1326,18,82,0.176766439,0.222997272
2891,0.5,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,2965,6,94,0.073605079,0.101600372
2905,0.5,5,100,random,FALSE,FALSE,FALSE,small-world,731,55,45,0.5680151,0.316708061
2901,0.5,5,100,random,FALSE,FALSE,FALSE,small-world,6006,9,91,0.133005926,0.179475749
2902,0.5,5,100,random,FALSE,FALSE,FALSE,small-world,4285,20,80,0.17657767,0.228985892
2906,0.5,5,100,random,FALSE,FALSE,FALSE,small-world,1723,6,94,0.057780505,0.041019748
2908,0.5,5,100,random,FALSE,FALSE,FALSE,small-world,1768,25,75,0.268476954,0.279681901
2907,0.5,5,100,random,FALSE,FALSE,FALSE,small-world,1895,19,81,0.18286495,0.247424363
2910,0.5,5,100,random,FALSE,FALSE,FALSE,small-world,918,35,65,0.339757094,0.302238172
2909,0.5,5,100,random,FALSE,FALSE,FALSE,small-world,1710,46,54,0.395227037,0.31691095
2914,0.5,5,100,random,FALSE,FALSE,FALSE,small-world,973,50,50,0.495119696,0.356454752
2913,0.5,5,100,random,FALSE,FALSE,FALSE,small-world,1268,46,54,0.49587231,0.314458192
2911,0.5,5,100,random,FALSE,FALSE,FALSE,small-world,2107,9,91,0.094115629,0.12515174
2912,0.5,5,100,random,FALSE,FALSE,FALSE,small-world,1958,14,86,0.155358488,0.219162919
