BehaviorSpace results (NetLogo 6.1.1),,,,,,,,,,,,,,,,
Simulation.nlogo,,,,,,,,,,,,,,,,
Interventions_100_people_End,,,,,,,,,,,,,,,,
04/29/2020 17:09:00:810 -0300,,,,,,,,,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,,,,,,,,,
-16,16,-16,16,,,,,,,,,,,,,
[run number],beta-gov,sigma,pop-size,layout-type,graphics?,test?,debug?,intervention?,nw-type,intervention-type,perc-interventions,[step],count people with [social-distancing?],count people with [not social-distancing?],mean [opinion] of people,standard-deviation [opinion] of people
3864,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,581,42,58,0.434428528,0.321654033
3867,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,501,49,51,0.496689091,0.30877643
3868,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,345,64,36,0.628334042,0.296916246
3859,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,1094,43,57,0.466227742,0.301220602
3869,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,404,50,50,0.504864612,0.322581464
3866,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,779,78,22,0.753266178,0.243155219
3873,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,258,66,34,0.691125136,0.268158333
3872,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,416,42,58,0.468534732,0.330064211
3870,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,512,65,35,0.676170739,0.259588245
3871,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,607,59,41,0.590028392,0.299789413
3874,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,619,68,32,0.721154051,0.242719965
3875,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,893,26,74,0.264391113,0.290676681
3877,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,681,60,40,0.600937664,0.281186219
3880,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,595,73,27,0.669375461,0.285369086
3876,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,818,64,36,0.652324179,0.277945341
3878,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,754,59,41,0.569750202,0.304130969
3879,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,819,47,53,0.502057704,0.312077715
3882,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,564,56,44,0.662596209,0.281833447
3881,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,791,61,39,0.62172652,0.286520964
3885,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,366,72,28,0.711295882,0.235515833
3883,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,421,62,38,0.609847684,0.308536246
3884,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,718,47,53,0.490993231,0.322226271
3887,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,721,61,39,0.590923957,0.296252978
3886,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,875,27,73,0.337485501,0.306861852
3889,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,996,68,32,0.706587071,0.267462481
3895,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,297,64,36,0.569540737,0.3042214
3891,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,898,54,46,0.542931139,0.29912719
3893,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,627,36,64,0.408693473,0.312586364
3888,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,1211,24,76,0.30594944,0.30038804
3892,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,1074,46,54,0.579312848,0.281915741
3890,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,1264,30,70,0.300638591,0.284686178
3901,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,740,57,43,0.557805632,0.334237967
3902,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,680,52,48,0.541986859,0.334487495
3897,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,418,64,36,0.651077163,0.285407582
3894,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,902,67,33,0.64155992,0.271460997
3896,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,505,75,25,0.725687422,0.247802902
3903,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,882,66,34,0.694768309,0.315258486
3904,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,550,69,31,0.65541623,0.325147482
3905,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,548,55,45,0.562385959,0.347364611
3906,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,708,52,48,0.474985325,0.339759656
3909,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,863,48,52,0.481544187,0.36414827
3907,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,1446,43,57,0.39170324,0.325929507
3898,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,642,71,29,0.717489426,0.23969573
3912,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,495,70,30,0.678945454,0.297278191
3908,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,1499,44,56,0.395749263,0.349336749
3910,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,1473,39,61,0.39766132,0.353601769
3911,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,1380,50,50,0.46531478,0.362656691
3913,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,755,52,48,0.526970928,0.340453744
3915,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,743,42,58,0.417316658,0.359499243
3900,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,718,72,28,0.760661863,0.235557186
3916,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,864,55,45,0.506815477,0.35926239
3914,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,1036,39,61,0.419628487,0.345525136
3919,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,490,68,32,0.717246929,0.269534369
3918,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,789,67,33,0.613503518,0.324240433
3917,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,1053,35,65,0.413042382,0.357838505
3921,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,599,54,46,0.549185097,0.338118811
3920,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,788,44,56,0.450830659,0.362341991
3924,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,463,60,40,0.628090685,0.324088979
3922,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,777,54,46,0.560028164,0.333306423
3923,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,782,41,59,0.373550073,0.356154153
3927,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,457,51,49,0.58114764,0.340275307
3925,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,723,54,46,0.537538282,0.349847269
3928,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,697,42,58,0.481828614,0.359657508
3926,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,926,52,48,0.498891393,0.373337348
3929,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,760,48,52,0.472475795,0.321930014
3931,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,861,50,50,0.527811497,0.357765746
3930,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,929,62,38,0.545957128,0.362645677
3933,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,634,50,50,0.506114124,0.344291595
3934,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,529,66,34,0.66773676,0.297331436
3932,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,941,59,41,0.517194431,0.354693609
3937,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,532,61,39,0.611332184,0.311204082
3936,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,890,77,23,0.717345048,0.285608185
3938,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,799,57,43,0.555052815,0.357415645
3939,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,1015,61,39,0.596446329,0.338462766
3942,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,638,58,42,0.523075637,0.360354863
3943,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,796,51,49,0.497173071,0.349232848
3935,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,1960,40,60,0.403423824,0.358782736
3941,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,1370,51,49,0.482969878,0.337867695
3946,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,634,53,47,0.450685913,0.354721401
3899,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,1299,44,56,0.420086334,0.290928343
3944,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,1025,61,39,0.59479584,0.365385322
3945,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,967,49,51,0.456809977,0.354986243
3940,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,1903,49,51,0.446690703,0.347657264
3947,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,759,50,50,0.495165173,0.363614574
3952,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,594,59,41,0.627356203,0.320601627
3948,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,981,54,46,0.535916472,0.3411126
3954,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,714,45,55,0.475527173,0.359186248
3951,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,1018,36,64,0.37796501,0.345366899
3955,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,693,48,52,0.439379987,0.346434119
3950,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,1320,64,36,0.699802856,0.286738018
3949,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,1446,31,69,0.290443364,0.329977147
3953,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,1224,48,52,0.461612121,0.363115536
3956,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,821,40,60,0.462721915,0.355148103
3957,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,711,73,27,0.716955509,0.306280435
3960,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,734,58,42,0.653259263,0.31654593
3962,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,564,57,43,0.573507684,0.346160111
3959,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,894,60,40,0.577151485,0.350499968
3958,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,978,44,56,0.461561484,0.356538119
3964,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,549,55,45,0.57975741,0.322227445
3965,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,574,71,29,0.714376629,0.281937344
3963,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,862,54,46,0.565697419,0.335143283
3961,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,1226,38,62,0.358907611,0.346801313
3969,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,500,56,44,0.55725079,0.327738788
3967,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,907,57,43,0.551555779,0.332217126
3972,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,595,61,39,0.564384133,0.343635855
3970,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,920,43,57,0.421025052,0.354328755
3966,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,1169,55,45,0.496776879,0.334237317
3973,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,652,43,57,0.409577952,0.359597616
3974,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,603,61,39,0.607782953,0.346526726
3968,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,1279,31,69,0.307723148,0.32846294
3971,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,1135,42,58,0.412269903,0.329586836
3977,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,699,57,43,0.63491691,0.315604489
3978,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,680,73,27,0.664079554,0.312589754
3976,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,831,40,60,0.382518727,0.370831819
3981,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,556,52,48,0.546630165,0.335587792
3975,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,1092,44,56,0.438818551,0.339356756
3979,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,806,68,32,0.712468795,0.28278024
3982,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,907,66,34,0.630344125,0.315818727
3983,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,580,59,41,0.576465523,0.338373325
3985,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,635,50,50,0.531570109,0.378255163
3980,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,1322,23,77,0.250450538,0.309858439
3987,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,812,45,55,0.475935525,0.373065406
3984,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,1060,49,51,0.42314957,0.362066924
3986,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,1171,37,63,0.401396553,0.358472607
3992,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,560,68,32,0.643312559,0.32109596
3988,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,1418,61,39,0.606373665,0.315205928
3993,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,696,64,36,0.648165967,0.312987543
3991,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,1001,41,59,0.457885839,0.369078743
3989,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,1275,52,48,0.461624208,0.359297232
3994,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,714,64,36,0.630042206,0.344598601
3995,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,601,54,46,0.559873488,0.342261674
3996,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,707,63,37,0.61369578,0.35671663
3990,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,1586,44,56,0.471433611,0.381217358
3997,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,701,61,39,0.594858255,0.340878119
4001,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,681,68,32,0.658648717,0.300120582
3999,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,844,39,61,0.402060236,0.346032948
4002,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,836,51,49,0.493505512,0.358975682
3998,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,1032,35,65,0.344879602,0.351577517
4003,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,711,57,43,0.605983313,0.335692283
4000,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,1108,61,39,0.646295311,0.307887532
4004,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,818,37,63,0.357545642,0.356097238
4005,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,788,68,32,0.679442403,0.289763172
4007,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,563,61,39,0.630594892,0.299404206
4008,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,471,59,41,0.576016404,0.347716516
4010,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,511,50,50,0.532601755,0.338852738
4012,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,530,69,31,0.646006493,0.32786228
4006,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,1132,63,37,0.613962618,0.323889773
4013,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,631,48,52,0.481170291,0.339517765
4011,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,983,56,44,0.617981592,0.316171055
4017,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,518,48,52,0.518739288,0.351071927
4018,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,496,60,40,0.626720464,0.33308598
4015,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,967,44,56,0.432470094,0.354411283
4009,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,1511,53,47,0.562815973,0.326124158
4016,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,1027,48,52,0.48046337,0.337894065
4021,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,396,57,43,0.563854868,0.337117374
4020,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,813,69,31,0.643939128,0.301158948
4014,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,1516,49,51,0.520841736,0.337097284
4025,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,493,63,37,0.638546886,0.323576929
4019,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,1147,41,59,0.530549497,0.350586287
4023,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,672,35,65,0.386200714,0.358652389
4022,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,967,67,33,0.692284088,0.278706459
4024,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,907,51,49,0.54468131,0.354621921
4026,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,817,45,55,0.471706514,0.359625366
4029,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,694,42,58,0.379553247,0.336472467
4027,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,903,72,28,0.711178024,0.300762201
4030,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,761,36,64,0.344936944,0.329781341
4028,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,1007,69,31,0.683924684,0.287900149
4031,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,853,50,50,0.539985001,0.340428845
4032,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,716,48,52,0.448328596,0.347699281
4034,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,595,55,45,0.535767342,0.35182056
4036,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,595,65,35,0.628264651,0.327893626
4035,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,696,56,44,0.542791776,0.343898363
4040,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,559,58,42,0.543751487,0.358689853
4037,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,809,53,47,0.589427507,0.334744099
4038,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,894,67,33,0.680067304,0.294655065
4039,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,944,55,45,0.506221574,0.384887328
4033,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,1627,46,54,0.422636706,0.347004209
4041,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,830,64,36,0.65946699,0.312442637
4044,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,588,45,55,0.463806481,0.368119604
4043,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,800,59,41,0.585715493,0.356200369
4046,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,506,61,39,0.662258291,0.284100278
4048,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,582,63,37,0.619597259,0.324719896
4047,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,715,48,52,0.555683125,0.336528377
4042,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,1272,70,30,0.703408945,0.272038766
4045,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,1026,63,37,0.680468053,0.312077123
4049,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,826,52,48,0.487209096,0.343361011
4052,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,685,56,44,0.540600278,0.343916964
4053,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,534,59,41,0.615663415,0.313231361
4050,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,1071,54,46,0.500471592,0.345934166
4051,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,936,54,46,0.552939518,0.353720669
4055,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,615,63,37,0.625038579,0.323816432
4056,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,762,63,37,0.621571439,0.30802299
4058,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,673,46,54,0.545693498,0.330431711
4057,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,909,39,61,0.426760672,0.348568877
4059,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,702,49,51,0.422232596,0.352415322
4062,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,564,56,44,0.540730463,0.348797078
4063,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,538,56,44,0.618934958,0.319383758
4054,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,1430,62,38,0.612452691,0.358408202
4061,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,944,73,27,0.639863088,0.313214476
4068,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,554,65,35,0.618796625,0.306298854
4069,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,551,53,47,0.528183031,0.353600122
4060,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,1428,60,40,0.602775373,0.314925456
4065,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,914,51,49,0.517391059,0.351231364
4067,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,812,67,33,0.623300563,0.338444566
4070,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,534,64,36,0.625001615,0.329313679
4066,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,1018,58,42,0.559604155,0.331946027
4064,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,1217,74,26,0.727723818,0.255840354
4071,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,464,51,49,0.597140149,0.339636159
4075,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,450,61,39,0.614478067,0.347779652
4076,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,537,61,39,0.607289724,0.318369469
4073,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,828,45,55,0.457844641,0.355647941
4072,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,855,57,43,0.552881394,0.338264914
4077,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,587,66,34,0.697207731,0.305372031
4078,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,730,53,47,0.542087078,0.329400178
4079,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,678,57,43,0.564727019,0.353509276
4081,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,589,50,50,0.52537705,0.355605431
4082,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,506,42,58,0.508334377,0.358239219
4074,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,1364,55,45,0.569952237,0.337586794
4080,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,868,43,57,0.456606155,0.349100321
4085,0.5,5,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,619,70,30,0.678835669,0.302863941
